지점,지점명,일시,기온(°C),습도(%)
177,홍성,2020-06-30 09:00,19.6,97
177,홍성,2020-06-30 10:00,20,96
177,홍성,2020-06-30 11:00,20.1,95
177,홍성,2020-06-30 12:00,19.7,92
177,홍성,2020-06-30 13:00,20.6,89
177,홍성,2020-06-30 14:00,20.6,87
177,홍성,2020-06-30 15:00,20,93
177,홍성,2020-06-30 16:00,20.1,94
177,홍성,2020-06-30 17:00,19.5,94
177,홍성,2020-06-30 18:00,19.7,90
177,홍성,2020-06-30 19:00,19.5,89
177,홍성,2020-06-30 20:00,20,83
177,홍성,2020-06-30 21:00,19.6,82
177,홍성,2020-06-30 22:00,19.5,80
177,홍성,2020-06-30 23:00,18.9,82
177,홍성,2020-07-01 00:00,19.3,79
177,홍성,2020-07-01 01:00,18.3,90
177,홍성,2020-07-01 02:00,19.2,87
177,홍성,2020-07-01 03:00,19.2,85
177,홍성,2020-07-01 04:00,18,95
177,홍성,2020-07-01 05:00,17.5,97
177,홍성,2020-07-01 06:00,17.4,98
177,홍성,2020-07-01 07:00,18.6,95
177,홍성,2020-07-01 08:00,19.6,92
177,홍성,2020-07-01 09:00,20.5,86
177,홍성,2020-07-01 10:00,21.2,78
177,홍성,2020-07-01 11:00,22.3,79
177,홍성,2020-07-01 12:00,23.7,72
177,홍성,2020-07-01 13:00,24.4,63
177,홍성,2020-07-01 14:00,23.9,65
177,홍성,2020-07-01 15:00,23.7,68
177,홍성,2020-07-01 16:00,22.9,71
177,홍성,2020-07-01 17:00,22.7,71
177,홍성,2020-07-01 18:00,22.1,78
177,홍성,2020-07-01 19:00,21.9,83
177,홍성,2020-07-01 20:00,21.7,84
177,홍성,2020-07-01 21:00,21,89
177,홍성,2020-07-01 22:00,20.5,91
177,홍성,2020-07-01 23:00,20.2,91
184,제주,2020-06-30 01:00,22.5,84
184,제주,2020-06-30 02:00,22,86
184,제주,2020-06-30 03:00,21.8,87
184,제주,2020-06-30 04:00,21.5,88
184,제주,2020-06-30 05:00,20.9,91
184,제주,2020-06-30 06:00,21.1,87
184,제주,2020-06-30 07:00,20.9,90
184,제주,2020-06-30 08:00,21,91
184,제주,2020-06-30 09:00,21,91
184,제주,2020-06-30 10:00,21.1,90
184,제주,2020-06-30 11:00,21.9,84
184,제주,2020-06-30 12:00,23.1,75
184,제주,2020-06-30 13:00,23.3,73
184,제주,2020-06-30 14:00,23.2,77
184,제주,2020-06-30 15:00,23.6,78
184,제주,2020-06-30 16:00,22.6,80
184,제주,2020-06-30 17:00,22.8,79
184,제주,2020-06-30 18:00,22.1,83
184,제주,2020-06-30 19:00,21.5,86
184,제주,2020-06-30 20:00,21.2,87
184,제주,2020-06-30 21:00,21.1,87
184,제주,2020-06-30 22:00,20.9,86
184,제주,2020-06-30 23:00,20.2,88
184,제주,2020-07-01 00:00,20.3,86
184,제주,2020-07-01 01:00,20.3,86
184,제주,2020-07-01 02:00,20.2,86
184,제주,2020-07-01 03:00,20.4,82
184,제주,2020-07-01 04:00,20.3,90
184,제주,2020-07-01 05:00,19.9,92
184,제주,2020-07-01 06:00,20.2,90
184,제주,2020-07-01 07:00,20.6,88
184,제주,2020-07-01 08:00,20.6,88
184,제주,2020-07-01 09:00,22.3,80
184,제주,2020-07-01 10:00,23.4,75
184,제주,2020-07-01 11:00,23.7,75
184,제주,2020-07-01 12:00,24.5,69
184,제주,2020-07-01 13:00,24.9,68
184,제주,2020-07-01 14:00,25,68
184,제주,2020-07-01 15:00,25.1,66
184,제주,2020-07-01 16:00,24.5,66
184,제주,2020-07-01 17:00,24.1,68
184,제주,2020-07-01 18:00,23.6,71
184,제주,2020-07-01 19:00,23.6,58
184,제주,2020-07-01 20:00,22.8,60
184,제주,2020-07-01 21:00,22.8,61
184,제주,2020-07-01 22:00,22.8,63
184,제주,2020-07-01 23:00,22.1,67
185,고산,2020-06-30 01:00,21.1,96
185,고산,2020-06-30 02:00,20.8,97
185,고산,2020-06-30 03:00,20.4,98
185,고산,2020-06-30 04:00,20.2,99
185,고산,2020-06-30 05:00,20.1,99
185,고산,2020-06-30 06:00,20.3,95
185,고산,2020-06-30 07:00,20.3,97
185,고산,2020-06-30 08:00,20.4,98
185,고산,2020-06-30 09:00,21.2,95
185,고산,2020-06-30 10:00,21.4,94
185,고산,2020-06-30 11:00,22.4,91
185,고산,2020-06-30 12:00,23.4,88
185,고산,2020-06-30 13:00,24,85
185,고산,2020-06-30 14:00,24.3,87
185,고산,2020-06-30 15:00,23.4,87
185,고산,2020-06-30 16:00,23.3,85
185,고산,2020-06-30 17:00,22.4,90
185,고산,2020-06-30 18:00,21.5,91
185,고산,2020-06-30 19:00,20.5,94
185,고산,2020-06-30 20:00,20,97
185,고산,2020-06-30 21:00,20,96
185,고산,2020-06-30 22:00,19.4,97
185,고산,2020-06-30 23:00,19.6,95
185,고산,2020-07-01 00:00,19.3,94
185,고산,2020-07-01 01:00,19.3,96
185,고산,2020-07-01 02:00,19.1,96
185,고산,2020-07-01 03:00,19.2,98
185,고산,2020-07-01 04:00,19.2,99
185,고산,2020-07-01 05:00,19,99
185,고산,2020-07-01 06:00,19.1,99
185,고산,2020-07-01 07:00,20.1,96
185,고산,2020-07-01 08:00,20.7,94
185,고산,2020-07-01 09:00,20.7,91
185,고산,2020-07-01 10:00,21.6,90
185,고산,2020-07-01 11:00,21.8,90
185,고산,2020-07-01 12:00,22,86
185,고산,2020-07-01 13:00,22.3,85
185,고산,2020-07-01 14:00,23.8,82
185,고산,2020-07-01 15:00,23.2,86
185,고산,2020-07-01 16:00,22.9,87
185,고산,2020-07-01 17:00,23.3,87
185,고산,2020-07-01 18:00,22.6,89
185,고산,2020-07-01 19:00,21.3,87
185,고산,2020-07-01 20:00,20.5,87
185,고산,2020-07-01 21:00,21.2,72
185,고산,2020-07-01 22:00,20.6,73
185,고산,2020-07-01 23:00,20.5,79
188,성산,2020-06-30 01:00,21.4,85
188,성산,2020-06-30 02:00,21.5,84
188,성산,2020-06-30 03:00,21.4,83
188,성산,2020-06-30 04:00,20.7,86
188,성산,2020-06-30 05:00,20.8,85
188,성산,2020-06-30 06:00,20.8,85
188,성산,2020-06-30 07:00,22.7,73
188,성산,2020-06-30 08:00,23.2,71
188,성산,2020-06-30 09:00,23.4,73
188,성산,2020-06-30 10:00,23.5,73
188,성산,2020-06-30 11:00,24.7,66
188,성산,2020-06-30 12:00,24,68
188,성산,2020-06-30 13:00,24.4,64
188,성산,2020-06-30 14:00,25,60
188,성산,2020-06-30 15:00,25.5,59
188,성산,2020-06-30 16:00,23.9,66
188,성산,2020-06-30 17:00,24.4,65
188,성산,2020-06-30 18:00,23.3,66
188,성산,2020-06-30 19:00,22.1,71
188,성산,2020-06-30 20:00,21.5,74
188,성산,2020-06-30 21:00,21,74
188,성산,2020-06-30 22:00,20.6,78
188,성산,2020-06-30 23:00,20.8,74
188,성산,2020-07-01 00:00,19.8,79
188,성산,2020-07-01 01:00,19.9,79
188,성산,2020-07-01 02:00,19.9,76
188,성산,2020-07-01 03:00,19.8,76
188,성산,2020-07-01 04:00,20.1,74
188,성산,2020-07-01 05:00,19.8,78
188,성산,2020-07-01 06:00,19.9,79
188,성산,2020-07-01 07:00,20.9,75
188,성산,2020-07-01 08:00,21.3,73
188,성산,2020-07-01 09:00,22.4,68
188,성산,2020-07-01 10:00,23.1,64
188,성산,2020-07-01 11:00,23.8,59
188,성산,2020-07-01 12:00,25.3,53
188,성산,2020-07-01 13:00,25.6,53
188,성산,2020-07-01 14:00,26.9,51
188,성산,2020-07-01 15:00,25,67
188,성산,2020-07-01 16:00,25,65
188,성산,2020-07-01 17:00,24.4,61
188,성산,2020-07-01 18:00,24.2,59
188,성산,2020-07-01 19:00,23.5,61
188,성산,2020-07-01 20:00,22,71
188,성산,2020-07-01 21:00,20.3,82
188,성산,2020-07-01 22:00,20,80
188,성산,2020-07-01 23:00,18.7,87
189,서귀포,2020-06-30 01:00,21.2,98
189,서귀포,2020-06-30 02:00,21.2,97
189,서귀포,2020-06-30 03:00,20.7,98
189,서귀포,2020-06-30 04:00,20.6,98
189,서귀포,2020-06-30 05:00,20,99
189,서귀포,2020-06-30 06:00,20.6,94
189,서귀포,2020-06-30 07:00,20.5,95
189,서귀포,2020-06-30 08:00,21.2,94
189,서귀포,2020-06-30 09:00,22.7,86
189,서귀포,2020-06-30 10:00,24.1,81
189,서귀포,2020-06-30 11:00,25,72
189,서귀포,2020-06-30 12:00,24.7,73
189,서귀포,2020-06-30 13:00,24.6,72
189,서귀포,2020-06-30 14:00,24.8,73
189,서귀포,2020-06-30 15:00,24.1,73
189,서귀포,2020-06-30 16:00,24.1,73
189,서귀포,2020-06-30 17:00,23.9,73
189,서귀포,2020-06-30 18:00,23.7,73
189,서귀포,2020-06-30 19:00,21.8,82
189,서귀포,2020-06-30 20:00,21.2,85
189,서귀포,2020-06-30 21:00,21.1,87
189,서귀포,2020-06-30 22:00,20.7,85
189,서귀포,2020-06-30 23:00,20.8,83
189,서귀포,2020-07-01 00:00,21.1,78
189,서귀포,2020-07-01 01:00,20.7,82
189,서귀포,2020-07-01 02:00,20.2,84
189,서귀포,2020-07-01 03:00,19.7,87
189,서귀포,2020-07-01 04:00,19.7,87
189,서귀포,2020-07-01 05:00,19.3,88
189,서귀포,2020-07-01 06:00,19.3,88
189,서귀포,2020-07-01 07:00,21.4,79
189,서귀포,2020-07-01 08:00,22.6,74
189,서귀포,2020-07-01 09:00,23.5,68
189,서귀포,2020-07-01 10:00,23.4,70
189,서귀포,2020-07-01 11:00,23,76
189,서귀포,2020-07-01 12:00,22.9,80
189,서귀포,2020-07-01 13:00,24.7,70
189,서귀포,2020-07-01 14:00,25.1,67
189,서귀포,2020-07-01 15:00,25.2,65
189,서귀포,2020-07-01 16:00,24.8,68
189,서귀포,2020-07-01 17:00,24.9,65
189,서귀포,2020-07-01 18:00,24.7,65
189,서귀포,2020-07-01 19:00,23,73
189,서귀포,2020-07-01 20:00,22.8,75
189,서귀포,2020-07-01 21:00,22.6,75
189,서귀포,2020-07-01 22:00,22.5,73
189,서귀포,2020-07-01 23:00,21.8,80
192,진주,2020-06-30 01:00,22.5,96
192,진주,2020-06-30 02:00,22,90
192,진주,2020-06-30 03:00,21.2,92
192,진주,2020-06-30 04:00,20.6,95
192,진주,2020-06-30 05:00,20.7,94
192,진주,2020-06-30 06:00,20.6,96
192,진주,2020-06-30 07:00,21.1,94
192,진주,2020-06-30 08:00,21.2,94
192,진주,2020-06-30 09:00,22.8,86
192,진주,2020-06-30 10:00,23.8,78
192,진주,2020-06-30 11:00,24.4,75
192,진주,2020-06-30 12:00,25.6,64
192,진주,2020-06-30 13:00,26.3,61
192,진주,2020-06-30 14:00,26.6,57
192,진주,2020-06-30 15:00,26.2,58
192,진주,2020-06-30 16:00,25.7,59
192,진주,2020-06-30 17:00,25.3,58
192,진주,2020-06-30 18:00,24,61
192,진주,2020-06-30 19:00,23.2,65
192,진주,2020-06-30 20:00,22.2,71
192,진주,2020-06-30 21:00,21.5,75
192,진주,2020-06-30 22:00,20.5,80
192,진주,2020-06-30 23:00,19.7,84
192,진주,2020-07-01 00:00,19.9,84
192,진주,2020-07-01 01:00,19.3,87
192,진주,2020-07-01 02:00,19.1,91
192,진주,2020-07-01 03:00,19,92
192,진주,2020-07-01 04:00,19,92
192,진주,2020-07-01 05:00,18.7,93
192,진주,2020-07-01 06:00,20.2,85
192,진주,2020-07-01 07:00,22.2,71
192,진주,2020-07-01 08:00,22.5,68
192,진주,2020-07-01 09:00,22.6,67
192,진주,2020-07-01 10:00,24.3,63
192,진주,2020-07-01 11:00,25.8,61
192,진주,2020-07-01 12:00,26.1,59
192,진주,2020-07-01 13:00,27,54
192,진주,2020-07-01 14:00,26.9,57
192,진주,2020-07-01 15:00,26.7,60
192,진주,2020-07-01 16:00,26.2,64
192,진주,2020-07-01 17:00,25.2,68
192,진주,2020-07-01 18:00,24,71
192,진주,2020-07-01 19:00,23.4,74
192,진주,2020-07-01 20:00,22.4,79
192,진주,2020-07-01 21:00,20.8,88
192,진주,2020-07-01 22:00,19.7,93
192,진주,2020-07-01 23:00,19.2,95
201,강화,2020-06-30 01:00,19.8,92
201,강화,2020-06-30 02:00,19.3,96
201,강화,2020-06-30 03:00,19.2,96
201,강화,2020-06-30 04:00,18.7,95
201,강화,2020-06-30 05:00,18.9,96
201,강화,2020-06-30 06:00,18.7,95
201,강화,2020-06-30 07:00,18.7,94
201,강화,2020-06-30 08:00,18.7,94
201,강화,2020-06-30 09:00,18.6,92
201,강화,2020-06-30 10:00,19.5,84
201,강화,2020-06-30 11:00,20,83
201,강화,2020-06-30 12:00,20.9,82
201,강화,2020-06-30 13:00,21.3,80
201,강화,2020-06-30 14:00,21.5,74
201,강화,2020-06-30 15:00,21.3,73
201,강화,2020-06-30 16:00,21.4,73
201,강화,2020-06-30 17:00,20.6,76
201,강화,2020-06-30 18:00,19.7,82
201,강화,2020-06-30 19:00,19,86
201,강화,2020-06-30 20:00,18.9,90
201,강화,2020-06-30 21:00,18.1,96
201,강화,2020-06-30 22:00,19.7,83
201,강화,2020-06-30 23:00,20,81
201,강화,2020-07-01 00:00,19.9,76
201,강화,2020-07-01 01:00,19.9,75
201,강화,2020-07-01 02:00,19.4,79
201,강화,2020-07-01 03:00,17.6,93
201,강화,2020-07-01 04:00,17.5,94
201,강화,2020-07-01 05:00,18.8,85
201,강화,2020-07-01 06:00,19.8,78
201,강화,2020-07-01 07:00,19.2,88
201,강화,2020-07-01 08:00,18.6,94
201,강화,2020-07-01 09:00,19.2,94
201,강화,2020-07-01 10:00,19.8,92
201,강화,2020-07-01 11:00,20.5,89
201,강화,2020-07-01 12:00,22.2,74
201,강화,2020-07-01 13:00,22.5,73
201,강화,2020-07-01 14:00,22.6,77
201,강화,2020-07-01 15:00,21.8,83
201,강화,2020-07-01 16:00,22.3,83
201,강화,2020-07-01 17:00,22.1,83
201,강화,2020-07-01 18:00,22.1,82
201,강화,2020-07-01 19:00,22.1,83
201,강화,2020-07-01 20:00,21,88
201,강화,2020-07-01 21:00,20,95
201,강화,2020-07-01 22:00,21,89
201,강화,2020-07-01 23:00,20.5,94
202,양평,2020-06-30 01:00,20,88
202,양평,2020-06-30 02:00,20.2,82
202,양평,2020-06-30 03:00,21.2,73
202,양평,2020-06-30 04:00,22.1,66
202,양평,2020-06-30 05:00,19.6,87
202,양평,2020-06-30 06:00,18.7,96
202,양평,2020-06-30 07:00,19,98
202,양평,2020-06-30 08:00,19.9,93
202,양평,2020-06-30 09:00,22.3,74
202,양평,2020-06-30 10:00,21.8,79
202,양평,2020-06-30 11:00,23.3,66
202,양평,2020-06-30 12:00,23.5,69
202,양평,2020-06-30 13:00,23.5,65
202,양평,2020-06-30 14:00,22.7,72
202,양평,2020-06-30 15:00,23.6,63
202,양평,2020-06-30 16:00,23.4,62
202,양평,2020-06-30 17:00,22.5,65
202,양평,2020-06-30 18:00,21.7,67
202,양평,2020-06-30 19:00,21.1,69
202,양평,2020-06-30 20:00,20.2,79
202,양평,2020-06-30 21:00,19.8,80
202,양평,2020-06-30 22:00,18.3,92
202,양평,2020-06-30 23:00,18.1,92
202,양평,2020-07-01 00:00,18.3,90
202,양평,2020-07-01 01:00,18.1,92
202,양평,2020-07-01 02:00,18.1,90
202,양평,2020-07-01 03:00,18.1,90
202,양평,2020-07-01 04:00,18.2,88
202,양평,2020-07-01 05:00,18,89
202,양평,2020-07-01 06:00,17.7,94
202,양평,2020-07-01 07:00,18,92
202,양평,2020-07-01 08:00,18.5,92
202,양평,2020-07-01 09:00,19.7,81
202,양평,2020-07-01 10:00,19.3,87
202,양평,2020-07-01 11:00,21,74
202,양평,2020-07-01 12:00,22.4,70
202,양평,2020-07-01 13:00,21.3,76
202,양평,2020-07-01 14:00,21.1,79
202,양평,2020-07-01 15:00,21.5,78
202,양평,2020-07-01 16:00,21.7,79
202,양평,2020-07-01 17:00,22.4,75
202,양평,2020-07-01 18:00,22.7,72
202,양평,2020-07-01 19:00,22.1,77
202,양평,2020-07-01 20:00,21.2,85
202,양평,2020-07-01 21:00,19.7,94
202,양평,2020-07-01 22:00,18.8,97
202,양평,2020-07-01 23:00,18.4,98
203,이천,2020-06-30 01:00,19.1,100
203,이천,2020-06-30 02:00,19.1,100
203,이천,2020-06-30 03:00,18.8,100
203,이천,2020-06-30 04:00,18.9,98
203,이천,2020-06-30 05:00,18.3,100
203,이천,2020-06-30 06:00,18.2,100
203,이천,2020-06-30 07:00,18.5,100
203,이천,2020-06-30 08:00,19.3,100
203,이천,2020-06-30 09:00,20.3,96
203,이천,2020-06-30 10:00,21.4,90
203,이천,2020-06-30 11:00,22.5,79
203,이천,2020-06-30 12:00,23,78
203,이천,2020-06-30 13:00,22.6,75
203,이천,2020-06-30 14:00,21.5,86
203,이천,2020-06-30 15:00,22.9,80
203,이천,2020-06-30 16:00,22.8,74
203,이천,2020-06-30 17:00,22.5,73
203,이천,2020-06-30 18:00,22.4,65
203,이천,2020-06-30 19:00,21.6,67
203,이천,2020-06-30 20:00,20.5,77
203,이천,2020-06-30 21:00,19.6,85
203,이천,2020-06-30 22:00,19.2,89
203,이천,2020-06-30 23:00,17.8,100
203,이천,2020-07-01 00:00,17.4,100
203,이천,2020-07-01 01:00,17.5,100
203,이천,2020-07-01 02:00,17.4,100
203,이천,2020-07-01 03:00,17.4,100
203,이천,2020-07-01 04:00,17.4,99
203,이천,2020-07-01 05:00,17,100
203,이천,2020-07-01 06:00,17.3,100
203,이천,2020-07-01 07:00,17.7,100
203,이천,2020-07-01 08:00,18.2,97
203,이천,2020-07-01 09:00,19.5,90
203,이천,2020-07-01 10:00,20.2,87
203,이천,2020-07-01 11:00,22.9,81
203,이천,2020-07-01 12:00,21.9,81
203,이천,2020-07-01 13:00,21.1,87
203,이천,2020-07-01 14:00,21.5,86
203,이천,2020-07-01 15:00,21.8,84
203,이천,2020-07-01 16:00,22.1,84
203,이천,2020-07-01 17:00,22,83
203,이천,2020-07-01 18:00,22.5,81
203,이천,2020-07-01 19:00,21.6,88
203,이천,2020-07-01 20:00,21,91
203,이천,2020-07-01 21:00,20.3,96
203,이천,2020-07-01 22:00,18.5,100
203,이천,2020-07-01 23:00,18.3,100
211,인제,2020-06-30 01:00,19.7,90
211,인제,2020-06-30 02:00,19.3,91
211,인제,2020-06-30 03:00,19.9,86
211,인제,2020-06-30 04:00,19.8,75
211,인제,2020-06-30 05:00,21.1,73
211,인제,2020-06-30 06:00,20.6,75
211,인제,2020-06-30 07:00,20.4,78
211,인제,2020-06-30 08:00,20.2,77
211,인제,2020-06-30 09:00,20.5,73
211,인제,2020-06-30 10:00,19.9,84
211,인제,2020-06-30 11:00,20.7,78
211,인제,2020-06-30 12:00,20.2,77
211,인제,2020-06-30 13:00,19.7,83
211,인제,2020-06-30 14:00,19.5,85
211,인제,2020-06-30 15:00,19.7,83
211,인제,2020-06-30 16:00,19.6,77
211,인제,2020-06-30 17:00,19.1,80
211,인제,2020-06-30 18:00,18.4,78
211,인제,2020-06-30 19:00,17.9,84
211,인제,2020-06-30 20:00,17.8,86
211,인제,2020-06-30 21:00,17.4,88
211,인제,2020-06-30 22:00,17.1,89
211,인제,2020-06-30 23:00,16.6,95
211,인제,2020-07-01 00:00,16.2,96
211,인제,2020-07-01 01:00,16.2,96
211,인제,2020-07-01 02:00,16.2,96
211,인제,2020-07-01 03:00,16,98
211,인제,2020-07-01 04:00,16.1,98
211,인제,2020-07-01 05:00,16,98
211,인제,2020-07-01 06:00,16.1,98
211,인제,2020-07-01 07:00,16.4,97
211,인제,2020-07-01 08:00,16.6,94
211,인제,2020-07-01 09:00,17.6,91
211,인제,2020-07-01 10:00,18.8,82
211,인제,2020-07-01 11:00,19.4,80
211,인제,2020-07-01 12:00,20.9,74
211,인제,2020-07-01 13:00,21.7,71
211,인제,2020-07-01 14:00,22.7,68
211,인제,2020-07-01 15:00,23.9,60
211,인제,2020-07-01 16:00,24,63
211,인제,2020-07-01 17:00,24.8,59
211,인제,2020-07-01 18:00,22.8,67
211,인제,2020-07-01 19:00,21.4,74
211,인제,2020-07-01 20:00,19.7,83
211,인제,2020-07-01 21:00,18.6,89
211,인제,2020-07-01 22:00,17.9,91
211,인제,2020-07-01 23:00,17.3,92
212,홍천,2020-06-30 01:00,19.2,95
212,홍천,2020-06-30 02:00,18.8,90
212,홍천,2020-06-30 03:00,18.1,95
212,홍천,2020-06-30 04:00,17.9,94
212,홍천,2020-06-30 05:00,18.1,95
212,홍천,2020-06-30 06:00,18.3,96
212,홍천,2020-06-30 07:00,18.4,97
212,홍천,2020-06-30 08:00,19.2,94
212,홍천,2020-06-30 09:00,20,92
212,홍천,2020-06-30 10:00,21.5,79
212,홍천,2020-06-30 11:00,22.9,71
212,홍천,2020-06-30 12:00,22.2,73
212,홍천,2020-06-30 13:00,21.5,77
212,홍천,2020-06-30 14:00,22.4,66
212,홍천,2020-06-30 15:00,22.7,63
212,홍천,2020-06-30 16:00,22.5,61
212,홍천,2020-06-30 17:00,21.9,61
212,홍천,2020-06-30 18:00,21.7,59
212,홍천,2020-06-30 19:00,20.8,67
212,홍천,2020-06-30 20:00,18.9,80
212,홍천,2020-06-30 21:00,17.9,90
212,홍천,2020-06-30 22:00,17.6,93
212,홍천,2020-06-30 23:00,17.5,91
212,홍천,2020-07-01 00:00,17.3,94
212,홍천,2020-07-01 01:00,17.1,94
212,홍천,2020-07-01 02:00,16.8,94
212,홍천,2020-07-01 03:00,16.8,96
212,홍천,2020-07-01 04:00,16.7,96
212,홍천,2020-07-01 05:00,16.4,96
212,홍천,2020-07-01 06:00,16.4,96
212,홍천,2020-07-01 07:00,16.8,94
212,홍천,2020-07-01 08:00,17.1,92
212,홍천,2020-07-01 09:00,18.5,86
212,홍천,2020-07-01 10:00,19.4,78
212,홍천,2020-07-01 11:00,19.8,79
212,홍천,2020-07-01 12:00,20.6,76
212,홍천,2020-07-01 13:00,20.6,79
212,홍천,2020-07-01 14:00,20.7,79
212,홍천,2020-07-01 15:00,21.7,71
212,홍천,2020-07-01 16:00,23.4,66
212,홍천,2020-07-01 17:00,24.2,63
212,홍천,2020-07-01 18:00,24.2,62
212,홍천,2020-07-01 19:00,23.2,69
212,홍천,2020-07-01 20:00,21.2,82
212,홍천,2020-07-01 21:00,19.7,88
212,홍천,2020-07-01 22:00,19.1,91
212,홍천,2020-07-01 23:00,18.3,93
216,태백,2020-06-30 01:00,16.8,97
216,태백,2020-06-30 02:00,16.6,95
216,태백,2020-06-30 03:00,16.6,99
216,태백,2020-06-30 04:00,17.1,99
216,태백,2020-06-30 05:00,17.4,99
216,태백,2020-06-30 06:00,17.4,99
216,태백,2020-06-30 07:00,17.4,98
216,태백,2020-06-30 08:00,17.7,99
216,태백,2020-06-30 09:00,18.9,89
216,태백,2020-06-30 10:00,19.6,86
216,태백,2020-06-30 11:00,21.1,81
216,태백,2020-06-30 12:00,20.7,80
216,태백,2020-06-30 13:00,20.6,81
216,태백,2020-06-30 14:00,19.8,81
216,태백,2020-06-30 15:00,19.5,79
216,태백,2020-06-30 16:00,19.2,76
216,태백,2020-06-30 17:00,17.9,83
216,태백,2020-06-30 18:00,17.1,84
216,태백,2020-06-30 19:00,16.4,84
216,태백,2020-06-30 20:00,15.9,85
216,태백,2020-06-30 21:00,15.6,86
216,태백,2020-06-30 22:00,15.2,91
216,태백,2020-06-30 23:00,15.1,89
216,태백,2020-07-01 00:00,15.1,86
216,태백,2020-07-01 01:00,15,84
216,태백,2020-07-01 02:00,15.2,81
216,태백,2020-07-01 03:00,15.3,79
216,태백,2020-07-01 04:00,15.1,82
216,태백,2020-07-01 05:00,15.3,80
216,태백,2020-07-01 06:00,15.4,81
216,태백,2020-07-01 07:00,15.2,83
216,태백,2020-07-01 08:00,15.9,82
216,태백,2020-07-01 09:00,15.8,86
216,태백,2020-07-01 10:00,15.9,83
216,태백,2020-07-01 11:00,16.3,80
216,태백,2020-07-01 12:00,16.3,85
216,태백,2020-07-01 13:00,18.5,74
216,태백,2020-07-01 14:00,19.6,68
216,태백,2020-07-01 15:00,18.8,74
216,태백,2020-07-01 16:00,19,77
216,태백,2020-07-01 17:00,20.4,65
216,태백,2020-07-01 18:00,18.2,81
216,태백,2020-07-01 19:00,18.6,74
216,태백,2020-07-01 20:00,16.5,88
216,태백,2020-07-01 21:00,15.1,94
216,태백,2020-07-01 22:00,14,97
216,태백,2020-07-01 23:00,13.2,99
217,정선군,2020-06-30 01:00,19.7,88
217,정선군,2020-06-30 02:00,18.5,95
217,정선군,2020-06-30 03:00,18.6,90
217,정선군,2020-06-30 04:00,19.5,89
217,정선군,2020-06-30 05:00,21.1,81
217,정선군,2020-06-30 06:00,21.1,81
217,정선군,2020-06-30 07:00,19.5,86
217,정선군,2020-06-30 08:00,20.4,81
217,정선군,2020-06-30 09:00,21.3,82
217,정선군,2020-06-30 10:00,22.3,75
217,정선군,2020-06-30 11:00,22.4,72
217,정선군,2020-06-30 12:00,21.4,82
217,정선군,2020-06-30 13:00,21.5,81
217,정선군,2020-06-30 14:00,22.6,70
217,정선군,2020-06-30 15:00,22.6,70
217,정선군,2020-06-30 16:00,22.1,68
217,정선군,2020-06-30 17:00,21.2,70
217,정선군,2020-06-30 18:00,20.2,73
217,정선군,2020-06-30 19:00,19.1,79
217,정선군,2020-06-30 20:00,17.8,89
217,정선군,2020-06-30 21:00,17.3,92
217,정선군,2020-06-30 22:00,18.1,82
217,정선군,2020-06-30 23:00,16.9,93
217,정선군,2020-07-01 00:00,16.3,97
217,정선군,2020-07-01 01:00,16.2,97
217,정선군,2020-07-01 02:00,16,97
217,정선군,2020-07-01 03:00,15.9,99
217,정선군,2020-07-01 04:00,15.8,99
217,정선군,2020-07-01 05:00,15.7,99
217,정선군,2020-07-01 06:00,15.9,99
217,정선군,2020-07-01 07:00,16.1,99
217,정선군,2020-07-01 08:00,16.6,97
217,정선군,2020-07-01 09:00,17.1,94
217,정선군,2020-07-01 10:00,17.6,93
217,정선군,2020-07-01 11:00,17.7,95
217,정선군,2020-07-01 12:00,18.7,91
217,정선군,2020-07-01 13:00,18.8,86
217,정선군,2020-07-01 14:00,20.1,81
217,정선군,2020-07-01 15:00,21.9,74
217,정선군,2020-07-01 16:00,22.6,70
217,정선군,2020-07-01 17:00,22.5,71
217,정선군,2020-07-01 18:00,21.9,76
217,정선군,2020-07-01 19:00,20.2,87
217,정선군,2020-07-01 20:00,18.9,90
217,정선군,2020-07-01 21:00,17.3,97
217,정선군,2020-07-01 22:00,16.7,99
217,정선군,2020-07-01 23:00,17.1,96
221,제천,2020-06-30 01:00,18.7,95
221,제천,2020-06-30 02:00,18.9,95
221,제천,2020-06-30 03:00,19.3,90
221,제천,2020-06-30 04:00,20,82
221,제천,2020-06-30 05:00,20.3,83
221,제천,2020-06-30 06:00,19.6,92
221,제천,2020-06-30 07:00,19.5,94
221,제천,2020-06-30 08:00,19.8,92
221,제천,2020-06-30 09:00,20.9,86
221,제천,2020-06-30 10:00,21.1,81
221,제천,2020-06-30 11:00,22.8,75
221,제천,2020-06-30 12:00,22.8,70
221,제천,2020-06-30 13:00,21.1,80
221,제천,2020-06-30 14:00,20.4,92
221,제천,2020-06-30 15:00,20.9,87
221,제천,2020-06-30 16:00,20.6,92
221,제천,2020-06-30 17:00,20.5,94
221,제천,2020-06-30 18:00,19.5,86
221,제천,2020-06-30 19:00,19.2,81
221,제천,2020-06-30 20:00,18.6,84
221,제천,2020-06-30 21:00,18.2,90
221,제천,2020-06-30 22:00,18.6,82
221,제천,2020-06-30 23:00,18.1,80
221,제천,2020-07-01 00:00,16.9,92
221,제천,2020-07-01 01:00,16.5,96
221,제천,2020-07-01 02:00,16.5,95
221,제천,2020-07-01 03:00,16.4,95
